date,type,value
2023-03-22,DistanceWalkingRunning,2.0192633
2023-03-23,StepCount,4965.0
2023-03-23,FlightsClimbed,7.0
2023-03-23,DistanceWalkingRunning,3.36379
2023-03-24,StepCount,3520.0
2023-03-24,FlightsClimbed,9.0
2023-03-24,DistanceWalkingRunning,2.51448
2023-03-25,StepCount,5934.0
2023-03-25,FlightsClimbed,11.0
2023-03-25,DistanceWalkingRunning,3.6625737000000003
2023-03-26,StepCount,3579.0
2023-03-26,FlightsClimbed,16.0
2023-03-26,DistanceWalkingRunning,2.416045
2023-03-27,StepCount,8413.0
2023-03-27,FlightsClimbed,13.0
2023-03-27,DistanceWalkingRunning,5.93642
2023-03-28,StepCount,2177.0
2023-03-28,FlightsClimbed,2.0
2023-03-28,DistanceWalkingRunning,1.54781
2023-03-29,StepCount,1906.0
2023-03-29,FlightsClimbed,4.0
2023-03-29,DistanceWalkingRunning,1.37167
2023-03-30,StepCount,280.0
2023-03-30,FlightsClimbed,0.0
2023-03-30,DistanceWalkingRunning,0.20044
2023-03-31,StepCount,1828.0
2023-03-31,FlightsClimbed,11.0
2023-03-31,DistanceWalkingRunning,1.18369
2023-04-01,StepCount,3236.0
2023-04-01,FlightsClimbed,5.0
2023-04-01,DistanceWalkingRunning,2.15366
2023-04-02,StepCount,2351.0
2023-04-02,FlightsClimbed,7.0
2023-04-02,DistanceWalkingRunning,1.66952
2023-04-03,StepCount,4292.0
2023-04-03,FlightsClimbed,3.0
2023-04-03,DistanceWalkingRunning,2.82097
2023-04-04,StepCount,2596.0
2023-04-04,FlightsClimbed,11.0
2023-04-04,DistanceWalkingRunning,1.71187
2023-04-05,StepCount,3775.0
2023-04-05,FlightsClimbed,8.0
2023-04-05,DistanceWalkingRunning,2.658918
2023-04-06,StepCount,8742.0
2023-04-06,FlightsClimbed,21.0
2023-04-06,DistanceWalkingRunning,5.997341
2023-04-07,StepCount,914.0
2023-04-07,FlightsClimbed,6.0
2023-04-07,DistanceWalkingRunning,0.6222799999999999
2023-04-08,StepCount,4352.0
2023-04-08,FlightsClimbed,7.0
2023-04-08,DistanceWalkingRunning,2.91817
2023-04-09,StepCount,3930.0
2023-04-09,FlightsClimbed,11.0
2023-04-09,DistanceWalkingRunning,2.47938
2023-04-10,StepCount,3295.0
2023-04-10,FlightsClimbed,7.0
2023-04-10,DistanceWalkingRunning,2.20224
2023-04-11,StepCount,3008.0
2023-04-11,FlightsClimbed,7.0
2023-04-11,DistanceWalkingRunning,2.156
2023-04-12,StepCount,1342.0
2023-04-12,FlightsClimbed,4.0
2023-04-12,DistanceWalkingRunning,0.91581
2023-04-13,StepCount,2249.0
2023-04-13,FlightsClimbed,10.0
2023-04-13,DistanceWalkingRunning,1.50177
2023-04-14,StepCount,4885.0
2023-04-14,FlightsClimbed,14.0
2023-04-14,DistanceWalkingRunning,3.15961
2023-04-15,StepCount,1969.0
2023-04-15,FlightsClimbed,8.0
2023-04-15,DistanceWalkingRunning,1.47533
2023-04-16,StepCount,605.0
2023-04-16,FlightsClimbed,4.0
2023-04-16,DistanceWalkingRunning,0.42593000000000003
2023-04-17,StepCount,2549.0
2023-04-17,FlightsClimbed,16.0
2023-04-17,DistanceWalkingRunning,1.80148
2023-04-18,StepCount,3058.0
2023-04-18,FlightsClimbed,10.0
2023-04-18,DistanceWalkingRunning,2.0894
2023-04-19,StepCount,3091.0
2023-04-19,FlightsClimbed,9.0
2023-04-19,DistanceWalkingRunning,2.270655
2023-04-20,StepCount,62.0
2023-04-20,FlightsClimbed,0.0
2023-04-20,DistanceWalkingRunning,0.04351
2023-04-21,StepCount,4020.0
2023-04-21,FlightsClimbed,8.0
2023-04-21,DistanceWalkingRunning,2.6806680000000003
2023-04-22,StepCount,8505.0
2023-04-22,FlightsClimbed,27.0
2023-04-22,DistanceWalkingRunning,5.42763
2023-04-23,StepCount,5764.0
2023-04-23,FlightsClimbed,13.0
2023-04-23,DistanceWalkingRunning,3.971846
2023-04-24,StepCount,1060.0
2023-04-24,FlightsClimbed,5.0
2023-04-24,DistanceWalkingRunning,0.66983
2023-04-25,StepCount,2135.0
2023-04-25,FlightsClimbed,5.0
2023-04-25,DistanceWalkingRunning,1.326
2023-04-26,StepCount,2199.0
2023-04-26,FlightsClimbed,9.0
2023-04-26,DistanceWalkingRunning,1.49157
2023-04-27,StepCount,3803.0
2023-04-27,FlightsClimbed,8.0
2023-04-27,DistanceWalkingRunning,2.5954099999999998
2023-04-28,StepCount,2728.0
2023-04-28,FlightsClimbed,7.0
2023-04-28,DistanceWalkingRunning,1.9636500000000001
2023-04-29,StepCount,8806.0
2023-04-29,FlightsClimbed,22.0
2023-04-29,DistanceWalkingRunning,5.818179
2023-04-30,StepCount,4442.0
2023-04-30,FlightsClimbed,11.0
2023-04-30,DistanceWalkingRunning,2.96762
2023-05-01,StepCount,991.0
2023-05-01,FlightsClimbed,4.0
2023-05-01,DistanceWalkingRunning,0.67248
2023-05-02,StepCount,2349.0
2023-05-02,FlightsClimbed,12.0
2023-05-02,DistanceWalkingRunning,1.61889
2023-05-03,StepCount,3139.0
2023-05-03,FlightsClimbed,10.0
2023-05-03,DistanceWalkingRunning,2.0848961
2023-05-04,StepCount,150.0
2023-05-04,FlightsClimbed,0.0
2023-05-04,DistanceWalkingRunning,0.10366
2023-05-05,StepCount,3214.0
2023-05-05,FlightsClimbed,8.0
2023-05-05,DistanceWalkingRunning,2.19816
2023-05-06,StepCount,3319.0
2023-05-06,FlightsClimbed,12.0
2023-05-06,DistanceWalkingRunning,2.28241
2023-05-07,StepCount,236.0
2023-05-07,FlightsClimbed,0.0
2023-05-07,DistanceWalkingRunning,0.16282
2023-05-08,StepCount,407.0
2023-05-08,FlightsClimbed,0.0
2023-05-08,DistanceWalkingRunning,0.28985
2023-05-09,StepCount,221.0
2023-05-09,FlightsClimbed,0.0
2023-05-09,DistanceWalkingRunning,0.16661
2023-05-10,StepCount,901.0
2023-05-10,FlightsClimbed,2.0
2023-05-10,DistanceWalkingRunning,0.61939
2023-05-11,StepCount,2202.0
2023-05-11,FlightsClimbed,1.0
2023-05-11,DistanceWalkingRunning,1.585644
2023-05-12,StepCount,1608.0
2023-05-12,FlightsClimbed,2.0
2023-05-12,DistanceWalkingRunning,1.0419100000000001
2023-05-13,StepCount,2368.0
2023-05-13,FlightsClimbed,4.0
2023-05-13,DistanceWalkingRunning,1.6009099999999998
2023-05-14,StepCount,4268.0
2023-05-14,FlightsClimbed,9.0
2023-05-14,DistanceWalkingRunning,2.93734
2023-05-15,StepCount,2796.0
2023-05-15,FlightsClimbed,7.0
2023-05-15,DistanceWalkingRunning,2.018687
2023-05-16,StepCount,1063.0
2023-05-16,FlightsClimbed,0.0
2023-05-16,DistanceWalkingRunning,0.70679
2023-05-17,StepCount,2481.0
2023-05-17,FlightsClimbed,8.0
2023-05-17,DistanceWalkingRunning,1.704033
2023-05-18,StepCount,4032.0
2023-05-18,FlightsClimbed,16.0
2023-05-18,DistanceWalkingRunning,2.90594
2023-05-19,StepCount,1011.0
2023-05-19,FlightsClimbed,8.0
2023-05-19,DistanceWalkingRunning,0.7398399999999999
2023-05-20,StepCount,10580.0
2023-05-20,FlightsClimbed,11.0
2023-05-20,DistanceWalkingRunning,7.673238
2023-05-21,StepCount,1827.0
2023-05-21,FlightsClimbed,5.0
2023-05-21,DistanceWalkingRunning,1.33337
2023-05-22,StepCount,3762.0
2023-05-22,FlightsClimbed,13.0
2023-05-22,DistanceWalkingRunning,2.8274
2023-05-23,StepCount,6659.0
2023-05-23,FlightsClimbed,15.0
2023-05-23,DistanceWalkingRunning,4.33964
2023-05-24,StepCount,1752.0
2023-05-24,FlightsClimbed,9.0
2023-05-24,DistanceWalkingRunning,1.19774
2023-05-25,StepCount,831.0
2023-05-25,FlightsClimbed,10.0
2023-05-25,DistanceWalkingRunning,0.60461
2023-05-26,StepCount,2667.0
2023-05-26,FlightsClimbed,15.0
2023-05-26,DistanceWalkingRunning,1.93957
2023-05-27,StepCount,476.0
2023-05-27,FlightsClimbed,0.0
2023-05-27,DistanceWalkingRunning,0.32596
2023-05-28,StepCount,2900.0
2023-05-28,FlightsClimbed,5.0
2023-05-28,DistanceWalkingRunning,1.99542
2023-05-29,StepCount,153.0
2023-05-29,FlightsClimbed,0.0
2023-05-29,DistanceWalkingRunning,0.10647
2023-05-30,StepCount,3244.0
2023-05-30,FlightsClimbed,5.0
2023-05-30,DistanceWalkingRunning,2.06756
2023-05-31,StepCount,5619.0
2023-05-31,FlightsClimbed,10.0
2023-05-31,DistanceWalkingRunning,3.70167
2023-06-01,StepCount,5831.0
2023-06-01,FlightsClimbed,9.0
2023-06-01,DistanceWalkingRunning,4.099279
2023-06-02,StepCount,7391.0
2023-06-02,FlightsClimbed,17.0
2023-06-02,DistanceWalkingRunning,4.911239
2023-06-03,StepCount,3807.0
2023-06-03,FlightsClimbed,11.0
2023-06-03,DistanceWalkingRunning,2.69596
2023-06-04,StepCount,4909.0
2023-06-04,FlightsClimbed,9.0
2023-06-04,DistanceWalkingRunning,3.19026
2023-06-05,StepCount,6545.0
2023-06-05,FlightsClimbed,16.0
2023-06-05,DistanceWalkingRunning,4.349166
2023-06-06,StepCount,2779.0
2023-06-06,FlightsClimbed,4.0
2023-06-06,DistanceWalkingRunning,1.8546500000000001
2023-06-07,StepCount,9355.0
2023-06-07,FlightsClimbed,26.0
2023-06-07,DistanceWalkingRunning,6.4207350000000005
2023-06-08,StepCount,4688.0
2023-06-08,FlightsClimbed,12.0
2023-06-08,DistanceWalkingRunning,3.0743
2023-06-09,StepCount,12012.0
2023-06-09,FlightsClimbed,17.0
2023-06-09,DistanceWalkingRunning,8.068363
2023-06-10,StepCount,260.0
2023-06-10,FlightsClimbed,0.0
2023-06-10,DistanceWalkingRunning,0.17343
2023-06-11,StepCount,4006.0
2023-06-11,FlightsClimbed,15.0
2023-06-11,DistanceWalkingRunning,2.7655
2023-06-12,StepCount,5752.0
2023-06-12,FlightsClimbed,12.0
2023-06-12,DistanceWalkingRunning,3.92592
2023-06-13,StepCount,1122.0
2023-06-13,FlightsClimbed,0.0
2023-06-13,DistanceWalkingRunning,0.79104
2023-06-14,StepCount,4774.0
2023-06-14,FlightsClimbed,4.0
2023-06-14,DistanceWalkingRunning,3.391543
2023-06-15,StepCount,8848.0
2023-06-15,FlightsClimbed,12.0
2023-06-15,DistanceWalkingRunning,5.943937
2023-06-16,StepCount,50.0
2023-06-16,FlightsClimbed,0.0
2023-06-16,DistanceWalkingRunning,0.030699999999999998
2023-06-17,StepCount,1651.0
2023-06-17,FlightsClimbed,7.0
2023-06-17,DistanceWalkingRunning,1.1447
2023-06-18,StepCount,1858.0
2023-06-18,FlightsClimbed,6.0
2023-06-18,DistanceWalkingRunning,1.26956
2023-06-19,StepCount,6647.0
2023-06-19,FlightsClimbed,12.0
2023-06-19,DistanceWalkingRunning,4.73297
2023-06-20,StepCount,3154.0
2023-06-20,FlightsClimbed,0.0
2023-06-20,DistanceWalkingRunning,2.1469
2023-06-21,StepCount,1925.0
2023-06-21,FlightsClimbed,0.0
2023-06-21,DistanceWalkingRunning,1.3353
2023-06-22,StepCount,157.0
2023-06-22,FlightsClimbed,0.0
2023-06-22,DistanceWalkingRunning,0.10017000000000001
2023-06-23,StepCount,3017.0
2023-06-23,FlightsClimbed,1.0
2023-06-23,DistanceWalkingRunning,2.20703
2023-06-24,StepCount,7030.0
2023-06-24,FlightsClimbed,9.0
2023-06-24,DistanceWalkingRunning,4.991644
2023-06-25,StepCount,2169.0
2023-06-25,FlightsClimbed,0.0
2023-06-25,DistanceWalkingRunning,1.49221
2023-06-26,StepCount,287.0
2023-06-26,FlightsClimbed,0.0
2023-06-26,DistanceWalkingRunning,0.1812
2023-06-27,StepCount,2513.0
2023-06-27,FlightsClimbed,3.0
2023-06-27,DistanceWalkingRunning,1.73877
2023-06-28,StepCount,1429.0
2023-06-28,FlightsClimbed,0.0
2023-06-28,DistanceWalkingRunning,1.01174
2023-06-29,StepCount,2870.0
2023-06-29,FlightsClimbed,0.0
2023-06-29,DistanceWalkingRunning,2.06726
2023-06-30,StepCount,6263.0
2023-06-30,FlightsClimbed,1.0
2023-06-30,DistanceWalkingRunning,4.302907
2023-07-01,StepCount,4817.0
2023-07-01,FlightsClimbed,2.0
2023-07-01,DistanceWalkingRunning,3.18303
2023-07-02,StepCount,3157.0
2023-07-02,FlightsClimbed,1.0
2023-07-02,DistanceWalkingRunning,2.20304
2023-07-03,StepCount,654.0
2023-07-03,FlightsClimbed,0.0
2023-07-03,DistanceWalkingRunning,0.46243
2023-07-04,StepCount,2621.0
2023-07-04,FlightsClimbed,1.0
2023-07-04,DistanceWalkingRunning,1.766503
2023-07-05,StepCount,10261.0
2023-07-05,FlightsClimbed,8.0
2023-07-05,DistanceWalkingRunning,7.158799
2023-07-06,StepCount,7119.0
2023-07-06,FlightsClimbed,3.0
2023-07-06,DistanceWalkingRunning,5.16483
2023-07-07,StepCount,4677.0
2023-07-07,FlightsClimbed,2.0
2023-07-07,DistanceWalkingRunning,3.11234
2023-07-08,StepCount,1556.0
2023-07-08,FlightsClimbed,4.0
2023-07-08,DistanceWalkingRunning,1.11384
2023-07-09,StepCount,1536.0
2023-07-09,FlightsClimbed,13.0
2023-07-09,DistanceWalkingRunning,1.06093
2023-07-10,StepCount,4082.0
2023-07-10,FlightsClimbed,5.0
2023-07-10,DistanceWalkingRunning,2.84299
2023-07-11,StepCount,9267.0
2023-07-11,FlightsClimbed,6.0
2023-07-11,DistanceWalkingRunning,6.251468
2023-07-12,StepCount,1460.0
2023-07-12,FlightsClimbed,0.0
2023-07-12,DistanceWalkingRunning,1.04848
2023-07-13,StepCount,144.0
2023-07-13,FlightsClimbed,0.0
2023-07-13,DistanceWalkingRunning,0.08287
2023-07-14,StepCount,6595.0
2023-07-14,FlightsClimbed,0.0
2023-07-14,DistanceWalkingRunning,4.370794
2023-07-15,StepCount,2602.0
2023-07-15,FlightsClimbed,3.0
2023-07-15,DistanceWalkingRunning,1.76297
2023-07-16,StepCount,2216.0
2023-07-16,FlightsClimbed,0.0
2023-07-16,DistanceWalkingRunning,1.463029
2023-07-17,StepCount,3138.0
2023-07-17,FlightsClimbed,7.0
2023-07-17,DistanceWalkingRunning,2.22412
2023-07-18,StepCount,314.0
2023-07-18,FlightsClimbed,0.0
2023-07-18,DistanceWalkingRunning,0.2307456
2023-07-19,StepCount,2259.0
2023-07-19,FlightsClimbed,1.0
2023-07-19,DistanceWalkingRunning,1.59639
2023-07-20,StepCount,141.0
2023-07-20,FlightsClimbed,0.0
2023-07-20,DistanceWalkingRunning,0.09866
2023-07-21,StepCount,3979.0
2023-07-21,FlightsClimbed,4.0
2023-07-21,DistanceWalkingRunning,2.89486
2023-07-22,StepCount,1193.0
2023-07-22,FlightsClimbed,1.0
2023-07-22,DistanceWalkingRunning,0.8107
2023-07-23,StepCount,2265.0
2023-07-23,FlightsClimbed,4.0
2023-07-23,DistanceWalkingRunning,1.65577
2023-07-24,StepCount,2997.0
2023-07-24,FlightsClimbed,4.0
2023-07-24,DistanceWalkingRunning,2.03932
2023-07-25,StepCount,775.0
2023-07-25,FlightsClimbed,0.0
2023-07-25,DistanceWalkingRunning,0.53599
2023-07-26,StepCount,5338.0
2023-07-26,FlightsClimbed,7.0
2023-07-26,DistanceWalkingRunning,3.58519
2023-07-27,StepCount,2514.0
2023-07-27,FlightsClimbed,12.0
2023-07-27,DistanceWalkingRunning,1.85141
2023-07-28,StepCount,901.0
2023-07-28,FlightsClimbed,0.0
2023-07-28,DistanceWalkingRunning,0.6386499999999999
2023-07-29,StepCount,4011.0
2023-07-29,FlightsClimbed,10.0
2023-07-29,DistanceWalkingRunning,2.897066
2023-07-30,StepCount,6799.0
2023-07-30,FlightsClimbed,2.0
2023-07-30,DistanceWalkingRunning,4.936545
2023-07-31,StepCount,9982.0
2023-07-31,FlightsClimbed,6.0
2023-07-31,DistanceWalkingRunning,7.00504
2023-08-01,StepCount,1896.0
2023-08-01,FlightsClimbed,2.0
2023-08-01,DistanceWalkingRunning,1.32448
2023-08-02,StepCount,3296.0
2023-08-02,FlightsClimbed,3.0
2023-08-02,DistanceWalkingRunning,2.2956071000000002
2023-08-03,StepCount,4649.0
2023-08-03,FlightsClimbed,4.0
2023-08-03,DistanceWalkingRunning,3.208122
2023-08-04,StepCount,658.0
2023-08-04,FlightsClimbed,1.0
2023-08-04,DistanceWalkingRunning,0.46816
2023-08-05,StepCount,1194.0
2023-08-05,FlightsClimbed,2.0
2023-08-05,DistanceWalkingRunning,0.83213
2023-08-06,StepCount,2253.0
2023-08-06,FlightsClimbed,2.0
2023-08-06,DistanceWalkingRunning,1.59808
2023-08-07,StepCount,1018.0
2023-08-07,FlightsClimbed,2.0
2023-08-07,DistanceWalkingRunning,0.6944
2023-08-08,StepCount,1360.0
2023-08-08,FlightsClimbed,2.0
2023-08-08,DistanceWalkingRunning,0.97621
2023-08-09,StepCount,930.0
2023-08-09,FlightsClimbed,0.0
2023-08-09,DistanceWalkingRunning,0.65728
2023-08-10,StepCount,2419.0
2023-08-10,FlightsClimbed,2.0
2023-08-10,DistanceWalkingRunning,1.73484
2023-08-11,StepCount,855.0
2023-08-11,FlightsClimbed,0.0
2023-08-11,DistanceWalkingRunning,0.60996
2023-08-12,StepCount,700.0
2023-08-12,FlightsClimbed,0.0
2023-08-12,DistanceWalkingRunning,0.49353400000000003
2023-08-13,StepCount,5133.0
2023-08-13,FlightsClimbed,0.0
2023-08-13,DistanceWalkingRunning,3.76158
2023-08-14,StepCount,1611.0
2023-08-14,FlightsClimbed,1.0
2023-08-14,DistanceWalkingRunning,1.1686
2023-08-15,StepCount,2825.0
2023-08-15,FlightsClimbed,0.0
2023-08-15,DistanceWalkingRunning,1.83162
2023-08-16,StepCount,4182.0
2023-08-16,FlightsClimbed,12.0
2023-08-16,DistanceWalkingRunning,2.83834
2023-08-17,StepCount,2347.0
2023-08-17,FlightsClimbed,8.0
2023-08-17,DistanceWalkingRunning,1.6831399999999999
2023-08-18,StepCount,4197.0
2023-08-18,FlightsClimbed,10.0
2023-08-18,DistanceWalkingRunning,2.819429
2023-08-19,StepCount,4561.0
2023-08-19,FlightsClimbed,1.0
2023-08-19,DistanceWalkingRunning,3.108721
2023-08-20,StepCount,2415.0
2023-08-20,FlightsClimbed,1.0
2023-08-20,DistanceWalkingRunning,1.74383
2023-08-21,StepCount,3618.0
2023-08-21,FlightsClimbed,4.0
2023-08-21,DistanceWalkingRunning,2.587231
2023-08-22,StepCount,3834.0
2023-08-22,FlightsClimbed,4.0
2023-08-22,DistanceWalkingRunning,2.8554
2023-08-23,StepCount,3155.0
2023-08-23,FlightsClimbed,1.0
2023-08-23,DistanceWalkingRunning,2.32861
2023-08-24,StepCount,6496.0
2023-08-24,FlightsClimbed,2.0
2023-08-24,DistanceWalkingRunning,4.590015
2023-08-25,StepCount,3281.0
2023-08-25,FlightsClimbed,2.0
2023-08-25,DistanceWalkingRunning,2.34565
2023-08-26,StepCount,474.0
2023-08-26,FlightsClimbed,0.0
2023-08-26,DistanceWalkingRunning,0.33363
2023-08-27,StepCount,1489.0
2023-08-27,FlightsClimbed,2.0
2023-08-27,DistanceWalkingRunning,1.0351299999999999
2023-08-28,StepCount,5065.0
2023-08-28,FlightsClimbed,2.0
2023-08-28,DistanceWalkingRunning,3.6086878000000002
2023-08-29,StepCount,4680.0
2023-08-29,FlightsClimbed,0.0
2023-08-29,DistanceWalkingRunning,3.455609
2023-08-30,StepCount,8270.0
2023-08-30,FlightsClimbed,0.0
2023-08-30,DistanceWalkingRunning,5.588973
2023-08-31,StepCount,1279.0
2023-08-31,FlightsClimbed,0.0
2023-08-31,DistanceWalkingRunning,0.90434
2023-09-01,StepCount,6742.0
2023-09-01,FlightsClimbed,6.0
2023-09-01,DistanceWalkingRunning,4.6550136
2023-09-02,StepCount,6084.0
2023-09-02,FlightsClimbed,1.0
2023-09-02,DistanceWalkingRunning,4.3274099999999995
2023-09-03,StepCount,1014.0
2023-09-03,FlightsClimbed,0.0
2023-09-03,DistanceWalkingRunning,0.80906
2023-09-04,StepCount,6108.0
2023-09-04,FlightsClimbed,1.0
2023-09-04,DistanceWalkingRunning,4.382554
2023-09-05,StepCount,9522.0
2023-09-05,FlightsClimbed,0.0
2023-09-05,DistanceWalkingRunning,6.492373
2023-09-06,StepCount,5984.0
2023-09-06,FlightsClimbed,4.0
2023-09-06,DistanceWalkingRunning,4.18208
2023-09-07,StepCount,2810.0
2023-09-07,FlightsClimbed,3.0
2023-09-07,DistanceWalkingRunning,1.86457
2023-09-08,StepCount,2525.0
2023-09-08,FlightsClimbed,1.0
2023-09-08,DistanceWalkingRunning,1.8044339999999999
2023-09-09,StepCount,1739.0
2023-09-09,FlightsClimbed,3.0
2023-09-09,DistanceWalkingRunning,1.17232
2023-09-10,StepCount,1226.0
2023-09-10,FlightsClimbed,0.0
2023-09-10,DistanceWalkingRunning,0.8727929999999999
2023-09-11,StepCount,3911.0
2023-09-11,FlightsClimbed,7.0
2023-09-11,DistanceWalkingRunning,2.824116
2023-09-12,StepCount,329.0
2023-09-12,FlightsClimbed,0.0
2023-09-12,DistanceWalkingRunning,0.23909
2023-09-13,StepCount,4308.0
2023-09-13,FlightsClimbed,1.0
2023-09-13,DistanceWalkingRunning,3.06521
2023-09-14,StepCount,3308.0
2023-09-14,FlightsClimbed,8.0
2023-09-14,DistanceWalkingRunning,2.313035
2023-09-15,StepCount,345.0
2023-09-15,FlightsClimbed,0.0
2023-09-15,DistanceWalkingRunning,0.24044
2023-09-16,StepCount,2282.0
2023-09-16,FlightsClimbed,6.0
2023-09-16,DistanceWalkingRunning,1.58839
2023-09-17,StepCount,2205.0
2023-09-17,FlightsClimbed,6.0
2023-09-17,DistanceWalkingRunning,1.56938
2023-09-18,StepCount,560.0
2023-09-18,FlightsClimbed,0.0
2023-09-18,DistanceWalkingRunning,0.3887
2023-09-19,StepCount,1123.0
2023-09-19,FlightsClimbed,4.0
2023-09-19,DistanceWalkingRunning,0.8181
2023-09-20,StepCount,4919.0
2023-09-20,FlightsClimbed,5.0
2023-09-20,DistanceWalkingRunning,3.33413
2023-09-21,StepCount,1366.0
2023-09-21,FlightsClimbed,1.0
2023-09-21,DistanceWalkingRunning,1.006412
2023-09-22,StepCount,7019.0
2023-09-22,FlightsClimbed,6.0
2023-09-22,DistanceWalkingRunning,4.994111
2023-09-23,StepCount,1880.0
2023-09-23,FlightsClimbed,11.0
2023-09-23,DistanceWalkingRunning,1.345802
2023-09-24,StepCount,2679.0
2023-09-24,FlightsClimbed,8.0
2023-09-24,DistanceWalkingRunning,1.82532
2023-09-25,StepCount,4222.0
2023-09-25,FlightsClimbed,6.0
2023-09-25,DistanceWalkingRunning,2.78567
2023-09-26,StepCount,5365.0
2023-09-26,FlightsClimbed,8.0
2023-09-26,DistanceWalkingRunning,3.95137
2023-09-27,StepCount,7410.0
2023-09-27,FlightsClimbed,22.0
2023-09-27,DistanceWalkingRunning,5.34033
2023-09-28,StepCount,6982.0
2023-09-28,FlightsClimbed,6.0
2023-09-28,DistanceWalkingRunning,5.044411
2023-09-29,StepCount,5265.0
2023-09-29,FlightsClimbed,3.0
2023-09-29,DistanceWalkingRunning,3.6888680000000003
2023-09-30,StepCount,3046.0
2023-09-30,FlightsClimbed,5.0
2023-09-30,DistanceWalkingRunning,2.2476948
2023-10-01,StepCount,2191.0
2023-10-01,FlightsClimbed,7.0
2023-10-01,DistanceWalkingRunning,1.570762
2023-10-02,StepCount,6157.0
2023-10-02,FlightsClimbed,15.0
2023-10-02,DistanceWalkingRunning,4.43396
2023-10-03,StepCount,2930.0
2023-10-03,FlightsClimbed,7.0
2023-10-03,DistanceWalkingRunning,2.10296
2023-10-04,StepCount,4712.0
2023-10-04,FlightsClimbed,15.0
2023-10-04,DistanceWalkingRunning,3.4525040000000002
2023-10-05,StepCount,2802.0
2023-10-05,FlightsClimbed,4.0
2023-10-05,DistanceWalkingRunning,2.036632
2023-10-06,StepCount,5089.0
2023-10-06,FlightsClimbed,15.0
2023-10-06,DistanceWalkingRunning,3.818083
2023-10-07,StepCount,12010.0
2023-10-07,FlightsClimbed,22.0
2023-10-07,DistanceWalkingRunning,8.6660405
2023-10-08,StepCount,17065.0
2023-10-08,FlightsClimbed,21.0
2023-10-08,DistanceWalkingRunning,12.134815
2023-10-09,StepCount,4158.0
2023-10-09,FlightsClimbed,7.0
2023-10-09,DistanceWalkingRunning,3.019006
2023-10-10,StepCount,4031.0
2023-10-10,FlightsClimbed,8.0
2023-10-10,DistanceWalkingRunning,3.0015099999999997
2023-10-11,StepCount,1866.0
2023-10-11,FlightsClimbed,4.0
2023-10-11,DistanceWalkingRunning,1.382001
2023-10-12,StepCount,2396.0
2023-10-12,FlightsClimbed,7.0
2023-10-12,DistanceWalkingRunning,1.60956
2023-10-13,StepCount,4397.0
2023-10-13,FlightsClimbed,9.0
2023-10-13,DistanceWalkingRunning,3.14844
2023-10-14,StepCount,227.0
2023-10-14,FlightsClimbed,0.0
2023-10-14,DistanceWalkingRunning,0.16645000000000001
2023-10-15,StepCount,768.0
2023-10-15,FlightsClimbed,0.0
2023-10-15,DistanceWalkingRunning,0.5626099999999999
2023-10-16,StepCount,3870.0
2023-10-16,FlightsClimbed,7.0
2023-10-16,DistanceWalkingRunning,2.78521
2023-10-17,StepCount,4213.0
2023-10-17,FlightsClimbed,9.0
2023-10-17,DistanceWalkingRunning,3.183011
2023-10-18,StepCount,3156.0
2023-10-18,FlightsClimbed,9.0
2023-10-18,DistanceWalkingRunning,2.24732
2023-10-19,StepCount,2905.0
2023-10-19,FlightsClimbed,8.0
2023-10-19,DistanceWalkingRunning,2.16272
2023-10-20,StepCount,4063.0
2023-10-20,FlightsClimbed,10.0
2023-10-20,DistanceWalkingRunning,3.03274
2023-10-21,StepCount,251.0
2023-10-21,FlightsClimbed,0.0
2023-10-21,DistanceWalkingRunning,0.19819
2023-10-22,StepCount,0.0
2023-10-22,FlightsClimbed,0.0
2023-10-22,DistanceWalkingRunning,0.0
2023-10-23,StepCount,0.0
2023-10-23,FlightsClimbed,0.0
2023-10-23,DistanceWalkingRunning,0.0
2023-10-24,StepCount,0.0
2023-10-24,FlightsClimbed,0.0
2023-10-24,DistanceWalkingRunning,0.0
2023-10-25,StepCount,0.0
2023-10-25,FlightsClimbed,0.0
2023-10-25,DistanceWalkingRunning,0.0
2023-10-26,StepCount,2132.0
2023-10-26,FlightsClimbed,8.0
2023-10-26,DistanceWalkingRunning,1.48543
2023-10-27,StepCount,2539.0
2023-10-27,FlightsClimbed,3.0
2023-10-27,DistanceWalkingRunning,1.79819
2023-10-28,StepCount,4006.0
2023-10-28,FlightsClimbed,0.0
2023-10-28,DistanceWalkingRunning,2.92303
2023-10-29,StepCount,677.0
2023-10-29,FlightsClimbed,0.0
2023-10-29,DistanceWalkingRunning,0.47993
2023-10-30,StepCount,5135.0
2023-10-30,FlightsClimbed,10.0
2023-10-30,DistanceWalkingRunning,3.82335
2023-10-31,StepCount,4100.0
2023-10-31,FlightsClimbed,7.0
2023-10-31,DistanceWalkingRunning,3.045045
2023-11-01,StepCount,4375.0
2023-11-01,FlightsClimbed,10.0
2023-11-01,DistanceWalkingRunning,2.911128
2023-11-02,StepCount,6021.0
2023-11-02,FlightsClimbed,13.0
2023-11-02,DistanceWalkingRunning,4.25294
2023-11-03,StepCount,3764.0
2023-11-03,FlightsClimbed,12.0
2023-11-03,DistanceWalkingRunning,2.73311
2023-11-04,StepCount,361.0
2023-11-04,FlightsClimbed,2.0
2023-11-04,DistanceWalkingRunning,0.24792
2023-11-05,StepCount,2522.0
2023-11-05,FlightsClimbed,0.0
